coinmarketcap,currency,github,website
https://coinmarketcap.com/currencies/decentraland/,decentraland,https://github.com/decentraland,https://decentraland.org/
https://coinmarketcap.com/currencies/rubies/,rubies,,http://rbies.org/
https://coinmarketcap.com/currencies/zephyr/,zephyr,,https://zephyr.bitspark.io/
https://coinmarketcap.com/currencies/first-bitcoin-capital/,first-bitcoin-capital,,http://bitcoincapitalcorp.com/
https://coinmarketcap.com/currencies/civic/,civic,,https://www.civic.com/
https://coinmarketcap.com/currencies/maecenas/,maecenas,,http://www.maecenas.co/
https://coinmarketcap.com/currencies/kingn-coin/,kingn-coin,https://github.com/ulandort/kingncoin-source,http://kingncoin.com/
https://coinmarketcap.com/currencies/xp/,xp,https://github.com/eXperiencePoints/XPCoin/,http://www.xpcoin.io/
https://coinmarketcap.com/currencies/bitcoin-silver/,bitcoin-silver,https://etherscan.io/address/0xd96b9fd7586d9ea24c950d24399be4fb65372fdd#code,https://bitcoinsilver.io/
https://coinmarketcap.com/currencies/royalcoin/,royalcoin,,
https://coinmarketcap.com/currencies/ebittree-coin/,ebittree-coin,,https://www.ebittree.com/
https://coinmarketcap.com/currencies/eurocoin/,eurocoin,https://github.com/scriptexpert/Eurocoin,http://eurocoin-euc.com/
https://coinmarketcap.com/currencies/chaincoin/,chaincoin,https://github.com/chaincoin/chaincoin,http://www.chaincoin.org/
https://coinmarketcap.com/currencies/mao-zedong/,mao-zedong,https://github.com/mao-zedongx/mao-zedong/,
https://coinmarketcap.com/currencies/franko/,franko,https://github.com/franko-org/franko,http://frankos.org
https://coinmarketcap.com/currencies/enigma-project/,enigma-project,,https://enigma.co/
https://coinmarketcap.com/currencies/kolion/,kolion,,http://kolionovo.org/
https://coinmarketcap.com/currencies/beatcoin/,beatcoin,https://github.com/beatscoindev/BeatsCoinV2,http://beatcoin.info/
https://coinmarketcap.com/currencies/emphy/,emphy,,https://emphy.io/
https://coinmarketcap.com/currencies/falcoin/,falcoin,https://github.com/falconcoin/FalCoin,http://falcoin.info/
https://coinmarketcap.com/currencies/mysterium/,mysterium,https://github.com/MysteriumNetwork,https://mysterium.network/
https://coinmarketcap.com/currencies/hodlcoin/,hodlcoin,https://github.com/HOdlcoin/HOdlcoin,http://hodlcoin.com
https://coinmarketcap.com/currencies/ibtc/,ibtc,,http://ibtctoken.com/
https://coinmarketcap.com/currencies/sigmacoin/,sigmacoin,,http://www.sigmacoin.org/
https://coinmarketcap.com/currencies/arcticcoin/,arcticcoin,https://github.com/ArcticCore/arcticcoin,https://arcticcoin.org/
https://coinmarketcap.com/currencies/power-ledger/,power-ledger,,https://powerledger.io/
https://coinmarketcap.com/currencies/particl/,particl,https://github.com/particl,http://particl.io/
https://coinmarketcap.com/currencies/clinton/,clinton,https://github.com/abougadibou/clinton-source,http://myclint.us/
https://coinmarketcap.com/currencies/walton/,walton,,http://www.waltonchain.org/
https://coinmarketcap.com/currencies/voxels/,voxels,,https://thevoxel.com/
https://coinmarketcap.com/currencies/paragon/,paragon,https://github.com/paragon-coin/token,https://paragoncoin.com/
https://coinmarketcap.com/currencies/o2olondoncoin/,o2olondoncoin,https://github.com/020londoncoin/020londoncoin,http://020londoncoin.co.uk/
https://coinmarketcap.com/currencies/yashcoin/,yashcoin,,https://www.yashcoin.com/
https://coinmarketcap.com/currencies/flypme/,flypme,https://github.com/flypme,https://flyp.me/
https://coinmarketcap.com/currencies/project-decorum/,project-decorum,,http://www.project-decorum.com/
https://coinmarketcap.com/currencies/lomocoin/,lomocoin,https://github.com/lomocoin/,http://www.lomostar.com/
https://coinmarketcap.com/currencies/invisiblecoin/,invisiblecoin,https://github.com/ivzdev/invisiblecoin,
https://coinmarketcap.com/currencies/t-coin/,t-coin,,http://www.trcplatform.com/
https://coinmarketcap.com/currencies/segwit2x/,segwit2x,,
https://coinmarketcap.com/currencies/waves/,waves,https://github.com/wavesplatform/,https://wavesplatform.com/
https://coinmarketcap.com/currencies/nav-coin/,nav-coin,https://github.com/NAVCoin,http://www.navcoin.org/
https://coinmarketcap.com/currencies/atc-coin/,atc-coin,,http://atccoin.com/
https://coinmarketcap.com/currencies/infinity-pay/,infinity-pay,,https://infinitypay.org/
https://coinmarketcap.com/currencies/zonecoin/,zonecoin,https://github.com/St4yInTh3D4rk/Zonecoin,https://www.zonecoin.tech/
https://coinmarketcap.com/currencies/fuzzballs/,fuzzballs,https://bitbucket.org/aminerminer/fuzzcoin/src,http://www.fyi-koerier.nl/fuzzballs.htm
https://coinmarketcap.com/currencies/gamebet-coin/,gamebet-coin,https://github.com/gamebet/GameBetCoin,https://www.gamebet.gg/
https://coinmarketcap.com/currencies/dynamic/,dynamic,https://github.com/duality-solutions/,https://duality.solutions/
https://coinmarketcap.com/currencies/tradecoin-v2/,tradecoin-v2,,http://tradecoinv2.site/
https://coinmarketcap.com/currencies/mineum/,mineum,https://github.com/antho281/MINEUM,https://mineum.org/
https://coinmarketcap.com/currencies/sexcoin/,sexcoin,https://github.com/sexcoin-project/sexcoin,http://www.sexcoin.info/
https://coinmarketcap.com/currencies/bitvolt/,bitvolt,https://github.com/voltcoin/Volt,http://bitvolt.co/
https://coinmarketcap.com/currencies/halloween-coin/,halloween-coin,https://github.com/hesdeadjim/HalloweenCoinFinal,
https://coinmarketcap.com/currencies/toacoin/,toacoin,https://github.com/toacoin/TOA,http://www.toacoin.com/
https://coinmarketcap.com/currencies/litedoge/,litedoge,https://bitbucket.org/ctgiant/litedoge/src/,http://www.ldoge.tech/
https://coinmarketcap.com/currencies/bunnycoin/,bunnycoin,,http://bunnycoin.org/
https://coinmarketcap.com/currencies/gulfcoin/,gulfcoin,,https://www.mygulfcoin.com/
https://coinmarketcap.com/currencies/karmacoin/,karmacoin,https://github.com/karmateam/karma,http://www.givekarma.net/
https://coinmarketcap.com/currencies/px/,px,https://github.com/iGotSpots/PX,
https://coinmarketcap.com/currencies/altcommunity-coin/,altcommunity-coin,https://github.com/altcommunitycoin/altcommunitycoin-skunk,https://altcoincommunity.co/
https://coinmarketcap.com/currencies/globalcoin/,globalcoin,https://github.com/cryptoparts/Globalcoin,http://www.globalcoin.info/
https://coinmarketcap.com/currencies/bios-crypto/,bios-crypto,,http://bioscrypto.com/
https://coinmarketcap.com/currencies/tokencard/,tokencard,,http://tokencard.io/
https://coinmarketcap.com/currencies/agoras-tokens/,agoras-tokens,https://github.com/naturalog/tauchain,http://www.idni.org/
https://coinmarketcap.com/currencies/p7coin/,p7coin,,
https://coinmarketcap.com/currencies/arbit/,arbit,https://github.com/ARbitcoin/ARbit,
https://coinmarketcap.com/currencies/zetacoin/,zetacoin,https://github.com/zetacoin/zetacoin,http://www.zetac.org/
https://coinmarketcap.com/currencies/quazarcoin/,quazarcoin,,
https://coinmarketcap.com/currencies/coexistcoin/,coexistcoin,,http://coexistcoin.com/
https://coinmarketcap.com/currencies/qvolta/,qvolta,https://github.com/qvolta,https://qvolta.com/
https://coinmarketcap.com/currencies/audiocoin/,audiocoin,https://github.com/aurovine/audiocoin,http://www.audiocoin.eu/
https://coinmarketcap.com/currencies/decent/,decent,,https://decent.ch/
https://coinmarketcap.com/currencies/fucktoken/,fucktoken,,http://fucktoken.io/
https://coinmarketcap.com/currencies/neo/,neo,https://github.com/neo-project,https://neo.org/
https://coinmarketcap.com/currencies/bitcoin-scrypt/,bitcoin-scrypt,https://github.com/bitcoin-scrypt/bitcoin-scrypt,http://theotherbitcoin.com
https://coinmarketcap.com/currencies/belacoin/,belacoin,https://github.com/bellacoin/,http://livebela.com/
https://coinmarketcap.com/currencies/nexus/,nexus,https://github.com/Nexusoft/,http://www.nexusearth.com/
https://coinmarketcap.com/currencies/nushares/,nushares,https://bitbucket.org/JordanLeePeershares/nubit/overview,https://nubits.com/nushares
https://coinmarketcap.com/currencies/creatio/,creatio,,https://xcreatio.com/
https://coinmarketcap.com/currencies/etherparty/,etherparty,https://github.com/etherparty,https://etherparty.io/
https://coinmarketcap.com/currencies/hshare/,hshare,https://github.com/HcashOrg/Hshare/,https://h.cash/
https://coinmarketcap.com/currencies/crevacoin/,crevacoin,https://github.com/crevacoin/creva,http://www.crevacoin.com/
https://coinmarketcap.com/currencies/dt-token/,dt-token,,http://www.drachmae.co.uk/
https://coinmarketcap.com/currencies/titcoin/,titcoin,,http://www.joy-toilet.com/titcoin/
https://coinmarketcap.com/currencies/dubaicoin-dbix/,dubaicoin-dbix,https://github.com/dubaicoin-dbix/go-dubaicoin,http://www.arabianchain.org/
https://coinmarketcap.com/currencies/ugain/,ugain,https://github.com/ugain1/UGAIN-SRC,
https://coinmarketcap.com/currencies/rupaya/,rupaya,https://github.com/rupaya-project/rupaya-hybrid,http://www.rupayacoin.org/
https://coinmarketcap.com/currencies/viuly/,viuly,https://github.com/viuly,https://viuly.io/
https://coinmarketcap.com/currencies/tokes/,tokes,,http://cannabisrevolution.us/
https://coinmarketcap.com/currencies/denarius-dnr/,denarius-dnr,https://github.com/carsenk/denarius,https://denarius.io/
https://coinmarketcap.com/currencies/global-business-revolution/,global-business-revolution,,https://gbrcoin.com/
https://coinmarketcap.com/currencies/javascript-token/,javascript-token,,http://javascripttoken.pagedemo.co/
https://coinmarketcap.com/currencies/bancor/,bancor,https://github.com/bancorprotocol/,https://bancor.network/
https://coinmarketcap.com/currencies/spacecoin/,spacecoin,https://github.com/midnight-miner/spacecoin,http://spacecoin.info/
https://coinmarketcap.com/currencies/bolivarcoin/,bolivarcoin,https://github.com/bolivarcoin/bolivarcoin,http://bolicoin.com/
https://coinmarketcap.com/currencies/salus/,salus,https://github.com/saluscoin/SaluS,http://saluscoin.info/
https://coinmarketcap.com/currencies/korecoin/,korecoin,https://github.com/KoreTeam/KoreCoin,http://kore.life/
https://coinmarketcap.com/currencies/tychocoin/,tychocoin,,https://tychocoin.com/
https://coinmarketcap.com/currencies/asiadigicoin/,asiadigicoin,,http://asiadigicoin.org/
https://coinmarketcap.com/currencies/storj/,storj,https://github.com/Storj/,https://storj.io/
https://coinmarketcap.com/currencies/opescoin/,opescoin,https://github.com/OpesCoin/OPES,
https://coinmarketcap.com/currencies/bitsoar/,bitsoar,,http://bitsoar.com/
https://coinmarketcap.com/currencies/cryptoping/,cryptoping,,https://cryptoping.tech/
https://coinmarketcap.com/currencies/safe-trade-coin/,safe-trade-coin,,http://safetrade.co.in/
https://coinmarketcap.com/currencies/aurumcoin/,aurumcoin,https://github.com/aurumcoin/Aurumcoin_AU,
https://coinmarketcap.com/currencies/obsidian/,obsidian,,https://obsidianplatform.com
https://coinmarketcap.com/currencies/electroneum/,electroneum,https://github.com/electroneum,http://electroneum.com/
https://coinmarketcap.com/currencies/virtacoinplus/,virtacoinplus,https://github.com/virtacoinplus/virtacoinplus,https://www.virtacoin.plus/
https://coinmarketcap.com/currencies/xaurum/,xaurum,,http://www.xaurum.org/
https://coinmarketcap.com/currencies/dynamiccoin/,dynamiccoin,,http://dynamiccoin.org/
https://coinmarketcap.com/currencies/oyster-pearl/,oyster-pearl,https://github.com/oysterprotocol,https://oyster.ws/
https://coinmarketcap.com/currencies/request-network/,request-network,,https://request.network/
https://coinmarketcap.com/currencies/gxshares/,gxshares,,https://gxs.gxb.io/
https://coinmarketcap.com/currencies/bottlecaps/,bottlecaps,https://github.com/bottlecaps-foundation/bottlecaps,
https://coinmarketcap.com/currencies/theresa-may-coin/,theresa-may-coin,https://github.com/ZuluFourM1ke/TheresaMayCoin-v1.0.1.0,http://www.theresamaycoin.com/
https://coinmarketcap.com/currencies/dfscoin/,dfscoin,https://github.com/NicoDFS/DFSCoin,http://dfscoins.com/
https://coinmarketcap.com/currencies/dollarcoin/,dollarcoin,https://github.com/dollarcoins/source,
https://coinmarketcap.com/currencies/arcade-token/,arcade-token,https://github.com/swarmcity/ac-token,https://arcade.city/
https://coinmarketcap.com/currencies/ethereum-lite/,ethereum-lite,https://etherscan.io/address/0x0a76aad21948ea1ef447d26dee91a54370e151e0#code,http://www.ethereumlite.org/
https://coinmarketcap.com/currencies/monero/,monero,https://github.com/monero-project/monero,http://www.monero.cc
https://coinmarketcap.com/currencies/pandacoin-pnd/,pandacoin-pnd,https://github.com/DigitalPandacoin/pandacoin,http://digitalpandacoin.org/
https://coinmarketcap.com/currencies/oraclechain/,oraclechain,,http://oraclechain.io/
https://coinmarketcap.com/currencies/wmcoin/,wmcoin,https://github.com/wemcoin/wmcoin/,http://www.wemcoin.com/
https://coinmarketcap.com/currencies/russian-mining-coin/,russian-mining-coin,,https://rmc.one/
https://coinmarketcap.com/currencies/ripio-credit-network/,ripio-credit-network,https://github.com/ripio/rcn-token,https://ripiocredit.network/
https://coinmarketcap.com/currencies/macro1/,macro1,,http://whatismacro.com/
https://coinmarketcap.com/currencies/bitcoinz/,bitcoinz,,https://bitcoinz.global/
https://coinmarketcap.com/currencies/burstocean/,burstocean,,
https://coinmarketcap.com/currencies/ratecoin/,ratecoin,https://github.com/RateCoinXRA/ratecoin/,https://stakeminers.com/ratecoin/ratecoin.html
https://coinmarketcap.com/currencies/sportscoin/,sportscoin,https://github.com/thesportscoin/SPORT-source,https://www.thesportscoin.com/
https://coinmarketcap.com/currencies/ebitcoin-cash/,ebitcoin-cash,,https://www.ebitcoincash.io/
https://coinmarketcap.com/currencies/melon/,melon,https://github.com/melonproject,https://melonport.com/
https://coinmarketcap.com/currencies/uro/,uro,https://github.com/FuelCoinDev/FC2-Source,http://uro.io
https://coinmarketcap.com/currencies/pakcoin/,pakcoin,https://github.com/pakcoin-project/pakcoin/,http://www.pakcoin.io/
https://coinmarketcap.com/currencies/ripple/,ripple,https://github.com/ripple,https://ripple.com/
https://coinmarketcap.com/currencies/darklisk/,darklisk,https://github.com/diskdev/disk,
https://coinmarketcap.com/currencies/suncontract/,suncontract,https://github.com/SunContract/,https://suncontract.org/tokensale/index.html
https://coinmarketcap.com/currencies/factom/,factom,https://github.com/FactomProject,http://factom.org/
https://coinmarketcap.com/currencies/swarm-city/,swarm-city,https://github.com/swarmcity,http://swarm.city/
https://coinmarketcap.com/currencies/fargocoin/,fargocoin,https://github.com/fargocoin,https://fargocoin.org/
https://coinmarketcap.com/currencies/capricoin/,capricoin,https://github.com/Capricoinofficial/Capricoin/,http://capricoin.org/
https://coinmarketcap.com/currencies/florincoin/,florincoin,https://github.com/florincoin/florincoin,http://www.florincoin.org/
https://coinmarketcap.com/currencies/thegcccoin/,thegcccoin,https://github.com/TheGCCcoin/TheGCCcoin-source-code,https://www.thegcccoin.com/
https://coinmarketcap.com/currencies/viberate/,viberate,,https://www.viberate.com/
https://coinmarketcap.com/currencies/first-bitcoin/,first-bitcoin,,http://bitcoincapitalcorp.com/
https://coinmarketcap.com/currencies/bit20/,bit20,,http://www.bittwenty.com/
https://coinmarketcap.com/currencies/aces/,aces,https://github.com/aces-coin/AcesCoin,
https://coinmarketcap.com/currencies/motocoin/,motocoin,,http://motocoin.org/
https://coinmarketcap.com/currencies/elysium/,elysium,,
https://coinmarketcap.com/currencies/nyancoin/,nyancoin,https://github.com/Nyancoins/,https://www.nyancoin.info/
https://coinmarketcap.com/currencies/allsafe/,allsafe,https://github.com/Securitybank/Allsafe2,https://allsafetoken.com/
https://coinmarketcap.com/currencies/netko/,netko,https://github.com/netkotech/netko,http://netko.tech/
https://coinmarketcap.com/currencies/deeponion/,deeponion,https://github.com/deeponion/deeponion,https://deeponion.org/
https://coinmarketcap.com/currencies/campuscoin/,campuscoin,https://github.com/campuscoindev/CampusCoin-Source,https://campuscoin.net/
https://coinmarketcap.com/currencies/rialto/,rialto,,https://www.rialto.ai/
https://coinmarketcap.com/currencies/iocoin/,iocoin,https://github.com/IOCoin/DIONS,http://iocoin.io/
https://coinmarketcap.com/currencies/dogecoin/,dogecoin,https://github.com/dogecoin/dogecoin,http://dogecoin.com/
https://coinmarketcap.com/currencies/bitconnect/,bitconnect,https://github.com/bitconnectcoin/,https://bitconnectcoin.co/
https://coinmarketcap.com/currencies/siacoin/,siacoin,https://github.com/NebulousLabs/Sia,http://sia.tech/
https://coinmarketcap.com/currencies/veros/,veros,,https://veros.org/
https://coinmarketcap.com/currencies/confido/,confido,,http://confido.io/
https://coinmarketcap.com/currencies/ethgas/,ethgas,,http://www.ethgas.stream/
https://coinmarketcap.com/currencies/bitbar/,bitbar,https://github.com/Bitbarcoin/bitbar,http://bitbar.co/
https://coinmarketcap.com/currencies/funfair/,funfair,,https://funfair.io/
https://coinmarketcap.com/currencies/colossuscoinxt/,colossuscoinxt,https://github.com/ColossusCoinXT/ColossusCoinXT/,http://colossuscoinxt.org/
https://coinmarketcap.com/currencies/neoscoin/,neoscoin,,http://www.neoscoin.com
https://coinmarketcap.com/currencies/tyrocoin/,tyrocoin,https://github.com/cointyro/tyrocoin,https://tyrocoin.com/
https://coinmarketcap.com/currencies/facecoin/,facecoin,,http://facecoin.tech/
https://coinmarketcap.com/currencies/syscoin/,syscoin,https://github.com/syscoin/,http://syscoin.org
https://coinmarketcap.com/currencies/piggycoin/,piggycoin,https://github.com/piggycoin/newpiggycoin,http://piggy-coin.com/
https://coinmarketcap.com/currencies/future-digital-currency/,future-digital-currency,https://github.com/futuredigitalcurrency/futuredigital,http://www.futuredigitalcurrency.org/
https://coinmarketcap.com/currencies/signatum/,signatum,https://github.com/signatumd/source/,http://signatum.io/
https://coinmarketcap.com/currencies/zcoin/,zcoin,https://github.com/zcoinofficial/zcoin/,https://zcoin.io
https://coinmarketcap.com/currencies/jinn/,jinn,,http://www.jinnlabs.com
https://coinmarketcap.com/currencies/terranova/,terranova,,
https://coinmarketcap.com/currencies/airswap/,airswap,,https://www.airswap.io/
https://coinmarketcap.com/currencies/cryptoworldx-token/,cryptoworldx-token,,
https://coinmarketcap.com/currencies/zoin/,zoin,https://github.com/zoinofficial/zoin,http://zoinofficial.com/
https://coinmarketcap.com/currencies/ulatech/,ulatech,https://github.com/UlaTechGroup/UlatechGroup,https://ulatech.com/
https://coinmarketcap.com/currencies/worldcoin/,worldcoin,https://github.com/worldcoinproject/worldcoin-v0.8,http://worldcoin.global/
https://coinmarketcap.com/currencies/sojourn/,sojourn,https://github.com/sojournagain/Sojourn-1.3,http://www.sojournbooking.net/
https://coinmarketcap.com/currencies/allion/,allion,https://github.com/EpyxZ/Allion,http://www.trollpay.com/
https://coinmarketcap.com/currencies/landcoin/,landcoin,,http://landcoin.co/
https://coinmarketcap.com/currencies/regacoin/,regacoin,https://github.com/REGAcoin/REGA/,https://regaco.in/
https://coinmarketcap.com/currencies/wowecoin/,wowecoin,,http://www.wowdigit.com/
https://coinmarketcap.com/currencies/eusd/,eusd,,http://www.eusd.io/
https://coinmarketcap.com/currencies/trezarcoin/,trezarcoin,,http://trezarcoin.com/
https://coinmarketcap.com/currencies/tajcoin/,tajcoin,https://github.com/Taj-Coin/tajcoin,http://tajcoin.tech/
https://coinmarketcap.com/currencies/omisego/,omisego,https://github.com/omise,https://omg.omise.co/
https://coinmarketcap.com/currencies/cryptocarbon/,cryptocarbon,,https://cryptocarbon.co.uk/
https://coinmarketcap.com/currencies/social/,social,,https://ico.nexus.social/
https://coinmarketcap.com/currencies/bitusd/,bitusd,,http://bit.ly/BitShares_USD
https://coinmarketcap.com/currencies/fujinto/,fujinto,https://github.com/fujinto/fujinto-smart-contract,https://fujinto.io/
https://coinmarketcap.com/currencies/corion/,corion,,https://www.corion.io/
https://coinmarketcap.com/currencies/sling/,sling,https://bitbucket.org/dgslayer/sling/src,
https://coinmarketcap.com/currencies/fastcoin/,fastcoin,https://github.com/fastcoinproject/fastcoin/,http://www.fastcoin.ca/
https://coinmarketcap.com/currencies/intensecoin/,intensecoin,https://github.com/valiant1x/intensecoin,https://intensecoin.com/
https://coinmarketcap.com/currencies/neverdie/,neverdie,,https://neverdie.com/
https://coinmarketcap.com/currencies/smart-investment-fund-token/,smart-investment-fund-token,,https://smartift.com/
https://coinmarketcap.com/currencies/investfeed/,investfeed,,https://www.investfeed.com/
https://coinmarketcap.com/currencies/pluscoin/,pluscoin,https://github.com/dsplus/PlusCoin,https://pluscoin.io/
https://coinmarketcap.com/currencies/stronghands/,stronghands,https://github.com/stronghands/stronghands,http://stronghands.github.io/
https://coinmarketcap.com/currencies/topcoin/,topcoin,https://github.com/cloudstick/TopCoin3,http://topcoin.pw/
https://coinmarketcap.com/currencies/tezos/,tezos,,https://www.tezos.com/
https://coinmarketcap.com/currencies/pabyosi-coin-special/,pabyosi-coin-special,,http://pcsblockchain.com/
https://coinmarketcap.com/currencies/encryptotel-eth/,encryptotel-eth,,
https://coinmarketcap.com/currencies/cryptcoin/,cryptcoin,,http://cryptco.org/
https://coinmarketcap.com/currencies/geysercoin/,geysercoin,https://github.com/geysercoin/geysercoin,http://geysercoin.com/
https://coinmarketcap.com/currencies/berncash/,berncash,https://github.com/BERNiecoin/BERNcash,http://berncoin.org/
https://coinmarketcap.com/currencies/stealthcoin/,stealthcoin,https://github.com/StealthSend/Stealth/,https://www.stealthcoin.com/
https://coinmarketcap.com/currencies/cashcoin/,cashcoin,,https://cashcoin.cash/
https://coinmarketcap.com/currencies/digital-rupees/,digital-rupees,,https://www.digitalrs.me/
https://coinmarketcap.com/currencies/cryptoforecast/,cryptoforecast,,https://cryptoforecast.com/
https://coinmarketcap.com/currencies/e-gulden/,e-gulden,https://github.com/Electronic-Gulden-Foundation/,http://www.e-gulden.org
https://coinmarketcap.com/currencies/devcoin/,devcoin,https://gitorious.org/devcoin/devcoin/,http://devcoin.org
https://coinmarketcap.com/currencies/cabbage/,cabbage,,http://www.cabbage.tech
https://coinmarketcap.com/currencies/fireflycoin/,fireflycoin,,
https://coinmarketcap.com/currencies/basic-attention-token/,basic-attention-token,,https://basicattentiontoken.org/
https://coinmarketcap.com/currencies/aquariuscoin/,aquariuscoin,https://github.com/AquariusNetwork/ARCO,http://aquariuscoin.com/
https://coinmarketcap.com/currencies/spectrecoin/,spectrecoin,https://github.com/spectrecoin,https://spectreproject.io/
https://coinmarketcap.com/currencies/protean/,protean,,http://www.proteania.com/
https://coinmarketcap.com/currencies/useless-ethereum-token/,useless-ethereum-token,,https://uetoken.com/
https://coinmarketcap.com/currencies/elcoin-el/,elcoin-el,,https://elcoin.space/
https://coinmarketcap.com/currencies/emerald/,emerald,https://github.com/crypto-currency/Emerald,http://www.emeraldcrypto.de/
https://coinmarketcap.com/currencies/litebitcoin/,litebitcoin,https://github.com/litebitcoins/litebitcoin,http://www.lbtc.info/
https://coinmarketcap.com/currencies/iconomi/,iconomi,,https://www.iconomi.net/
https://coinmarketcap.com/currencies/internxt/,internxt,,https://internxt.io/
https://coinmarketcap.com/currencies/substratum/,substratum,,https://substratum.net/
https://coinmarketcap.com/currencies/luckchain/,luckchain,https://github.com/LuckBash/Bash,http://luckchain.org/
https://coinmarketcap.com/currencies/etherx/,etherx,,http://www.etherexx.org/
https://coinmarketcap.com/currencies/ultracoin/,ultracoin,https://github.com/presstab/ultracoin-2,http://ultracoin.io/
https://coinmarketcap.com/currencies/diamond/,diamond,https://github.com/DMDcoin/Diamond,http://bit.diamonds
https://coinmarketcap.com/currencies/modum/,modum,,https://modum.io/
https://coinmarketcap.com/currencies/elastic/,elastic,https://github.com/sprocket-fpga/xel_miner,https://www.elastic.pw/
https://coinmarketcap.com/currencies/streamr-datacoin/,streamr-datacoin,https://github.com/streamr-dev,https://www.streamr.com/
https://coinmarketcap.com/currencies/tenx/,tenx,,https://www.tenx.tech/
https://coinmarketcap.com/currencies/bitshares/,bitshares,https://github.com/bitshares,https://bitshares.org
https://coinmarketcap.com/currencies/vegascoin/,vegascoin,https://github.com/VegasCoin/vegascoin,http://vegascoin.co/
https://coinmarketcap.com/currencies/bitbean/,bitbean,https://github.com/TeamBitBean/bitbean-core,http://www.bitbean.org/
https://coinmarketcap.com/currencies/giga-watt-token/,giga-watt-token,,https://cryptonomos.com/wtt/
https://coinmarketcap.com/currencies/smileycoin/,smileycoin,https://github.com/tutor-web/,http://tutor-web.info
https://coinmarketcap.com/currencies/swagbucks/,swagbucks,https://github.com/pinkmagicdev/SwagBucks,
https://coinmarketcap.com/currencies/dollar-online/,dollar-online,https://github.com/DOLLAR-ONLINE/DOLLAR,http://www.edollar.online/
https://coinmarketcap.com/currencies/casino/,casino,,https://burstcasino.com/
https://coinmarketcap.com/currencies/revain/,revain,https://github.com/Revain,https://revain.org/
https://coinmarketcap.com/currencies/amis/,amis,https://github.com/amisolution/,http://erc20-amis.amisolution.net/
https://coinmarketcap.com/currencies/guccionecoin/,guccionecoin,,https://guccionecoin.wordpress.com/
https://coinmarketcap.com/currencies/scorecoin/,scorecoin,https://github.com/marksteven2017/Scorecoin/,http://scorecoin.site/
https://coinmarketcap.com/currencies/stress/,stress,,
https://coinmarketcap.com/currencies/kronecoin/,kronecoin,https://github.com/Kronecoin,https://bitcointalk.org/index.php?topic=2068475.0
https://coinmarketcap.com/currencies/cycling-coin/,cycling-coin,https://github.com/cyclingcoin/cyclingcoin,
https://coinmarketcap.com/currencies/mmxvi/,mmxvi,https://github.com/coin2016/MMXVI,
https://coinmarketcap.com/currencies/blockchain-index/,blockchain-index,,https://www.iconomi.net/dashboard/#/INDEX
https://coinmarketcap.com/currencies/coimatic-3/,coimatic-3,,
https://coinmarketcap.com/currencies/mergecoin/,mergecoin,,http://www.mergecoin.com/
https://coinmarketcap.com/currencies/creativecoin/,creativecoin,https://github.com/creativechain,https://www.creativechain.org/
https://coinmarketcap.com/currencies/bubble/,bubble,https://github.com/spayse/Bubble/,
https://coinmarketcap.com/currencies/deltacredits/,deltacredits,,
https://coinmarketcap.com/currencies/bitdice/,bitdice,,https://www.bitdice.me/
https://coinmarketcap.com/currencies/hodl-bucks/,hodl-bucks,,http://www.hodlbucks.com/
https://coinmarketcap.com/currencies/jobscoin/,jobscoin,,http://jobscoin.us/
https://coinmarketcap.com/currencies/janus/,janus,,https://janustoken.com/
https://coinmarketcap.com/currencies/etherdoge/,etherdoge,,https://etherdoge.org/
https://coinmarketcap.com/currencies/ixledger/,ixledger,,https://www.ixledger.com/
https://coinmarketcap.com/currencies/pokecoin/,pokecoin,https://github.com/PokeCoinDev/pokecoin,
https://coinmarketcap.com/currencies/trustplus/,trustplus,https://github.com/TrustPlus/,http://trustplus.co
https://coinmarketcap.com/currencies/komodo/,komodo,https://github.com/SuperNETorg,https://komodoplatform.com/
https://coinmarketcap.com/currencies/unrealcoin/,unrealcoin,,
https://coinmarketcap.com/currencies/utacoin/,utacoin,,http://www.goodtime.life/
https://coinmarketcap.com/currencies/unobtanium/,unobtanium,https://github.com/unobtanium-official/Unobtanium,http://unobtanium.uno
https://coinmarketcap.com/currencies/faceblock/,faceblock,,http://faceblock.io/
https://coinmarketcap.com/currencies/phoenixcoin/,phoenixcoin,https://github.com/ghostlander/Phoenixcoin,http://phoenixcoin.org/
https://coinmarketcap.com/currencies/high-voltage/,high-voltage,https://github.com/highvoltagecoin/highvoltagecoin,http://www.highvoltagecoin.tech/
https://coinmarketcap.com/currencies/posw-coin/,posw-coin,,https://posw.io/
https://coinmarketcap.com/currencies/blackstar/,blackstar,https://github.com/bstarcoin/blackstar,http://blackstarotc.com/
https://coinmarketcap.com/currencies/encryptotel/,encryptotel,,https://encryptotel.com/
https://coinmarketcap.com/currencies/coupecoin/,coupecoin,,http://www.coupecoin.com/
https://coinmarketcap.com/currencies/bbqcoin/,bbqcoin,,http://bbqcoin.org/
https://coinmarketcap.com/currencies/freicoin/,freicoin,https://github.com/freicoin/freicoin,http://freico.in
https://coinmarketcap.com/currencies/veltor/,veltor,https://github.com/veltor,http://veltor.org/
https://coinmarketcap.com/currencies/zrcoin/,zrcoin,,https://zrcoin.io/
https://coinmarketcap.com/currencies/geocoin/,geocoin,https://github.com/onetimer/onetimer,http://geocoin.cash/
